text,Sentiment_label
why is reid carrying their child like that!? ￼😠 rise is not JUST a PLUSHIE/ZERO-GRAVITY INDICATOR.. thats the Artemis 2 love-child,
@petrovicsrb @ManaByte This isn’t Artemis 2 thats why lol,N
"Welcome home, Integrity!
🌊🚀🌕 #ArtemisII #NASA",N
Soooo the rest of the artemis 2 body is jus gonna float in space?,N
"To the moon and back
#Orion #ArtemisII",N
"95 billion dollars wasted on Artemis 2 yet teachers have to door dash to afford to survive 

It’s wild what they have money for",S
Looks like the dopamine hit is trained for doomscrolling. #Artemis2,
"Artemis 2 is one of those proud moments that I’m happy to have experienced live on stream. There is nothing more exciting than leaving this planet, sling around the moon and come back like it’s nothing!! Unreal 
!!",E
"""Next step, Mars!"" Trump's ambitious plan post Artemis II success

#Mars #ArtemisII #DonaldTrump",N
@NASA The Artemis 2 mission was a great success and creates opportunities for future generations—ensuring that science and technology foster greater well-being for humanity. 🙏,E
"I was musing earlier about how many minor variables could have totally borked this mission at any point in the journey. It’s an incredible leap of faith and belief in science, data, and mathematics that made this mission possible. 

Welcome home, Integrity. 
#ArtemisII",E
"In my feels about Artemis 2… oh I love space

Fun fact: I personally was chosen to ask astronauts in the ISS a question when I was in elementary school! One of my coolest moments",E
"I applied for (and was rejected from) @NASA's Astronaut Candidate Program twice. 

This one of the most amazing videos I've ever seen. Ever. 

Also, now I don't even like when there's turbulence on an airplane so you guys made the right choice 😂

#ArtemisII #Integrity",E
ARTEMIS 2 LANDED SAFELY ARTEMIS II LANDED SAFELY FUCK YES,E
"@NASA Welcome home, ARTEMIS 2 mission crew 🌎.👩‍🚀🧑🏽‍🚀🧑🏼‍🚀👩‍🚀. It was an inspiring mission. It was a very knowledgeable one too for all the space enthusiasts around the world. 🌌🚀🌕☀️. Thank you.",E
"Welcome home, ARTEMIS 2 mission crew 🌎.👩‍🚀🧑🏽‍🚀🧑🏼‍🚀👩‍🚀. It was an inspiring mission. It was a very knowledgeable one too for all the space enthusiasts around the world. 🌌🚀🌕☀️. Thank you.",E
Congratulations Artemis 2. And to all involved well down!!!,E
Welcome home! #ArtemisII,N
With Artemis 2 wrapping up I think Artemis 3 should test launching a rocket into the sun and Robert Garcia should be the astronaut,
Welcome back Integrity and crew! A smooth end to #artemis2 #nasa,N
Incredible Artemis 2,E
"Ok NASA now dont make us wait another 3 fucking years please... Ive followed spaceflight long enough to remember that Artemis 2 was supposed to launch in 2023...

(Guys this is a satire tweet surely A3 wont be in three years... right ?)",S
why are half the posts concerning hanako and artemis 2 cute and the other half make you wanna die,
artemis 2 landing safely I could cry,E
everybody stream nasa by ariana grande for #ArtemisII successful landing,E
"Ahhh, the touch down 🙌🏼 

#ArtemisII",E
"so much interest lately .. svt, codm, coachella, artemis 2, and a lot more dawg",
They stopped Artemis 2 posting. 😢,E
"All the cats helping our astronauts land safely. Viva, Félicette! 🥹🐈 #ArtemisII",
"Four astronauts landed in the Pacific Ocean off the coast of California on Friday, concluding a historic 10-day mission around the moon! #ArtemisII #SplashDown #NASA #Moon #BackToTheMoon #LunarFlyby #Orion #Space #Astronauts  https://t.co/O2XoegFnc5",N
"It been so wonderful following #ArtemisII with everyone here, on 🦋, and on Threads. It really feels like our spacetweep community is coming back together. Moon Joy forever! If I’ve missed a follow, please reply so we can all stay in touch! More science to come after all!! 🥹🫶🏻",E
"I am not crying ... 
This crew will be in my life forever
How you can't be romantic about space ?  🌌🌎👨‍🚀👩‍🚀🚀

#Artemis
#ArtemisII
#NASA
#Orion
#Integrity",E
"So happy that everyone's safe and mission is accomplished!! ✅ 
#ArtemisII",E
"A NASA spacecraft departed earth (on time) went around the moon and landed back on earth (on time) . But it is a flight from Entebbe to Nairobi being delayed by 5 hours!!! 
#ArtemisII",
"""Next Step, Mars!"" Trump's Ambitious Plan Post Artemis II Success 

#Trump #ArtemisII #SpaceNews #MarsMission #NASA #SpaceExploration #BreakingNews

https://t.co/aqupr1jfCn",
Scrolling through the timeline right now brings a tear to my eye. Its so peak and full of wholesome Artemis 2 vibes!,E
"Me, at work on a normal day: blergh, all I'm doing today is downloading post-manoeuvre telemetry.
Me, today: All I'm doing today is downloading post-manoeuvre telemetry, just like they had to do for #ArtemisII!",
@Robby1614 @Jcauffen @JacquiDeevoy1 That picture was posted by NASA as part of the Artemis 2 mission.,N
@NASA This was so exciting! Thank you NASA and the Artemis 2 crew.,E
@MmisterNobody Artemis 2 launch into the air and landed in the ocean.  It never went to the moon.  This is a hoax!,C
"Astronauts Reid Wiseman, Victor Glover, and Christina Koch, and Jeremy Hansen are back

#ARTEMISII #NASA #SLS #SpaceLauncherSystem #Orion #LunarMission #ReidWiseman #VictorGlover #ChristinaKoch #JeremyHansen #ElonMusk #Splashdown 
https://t.co/46NJcnAph0",N
"WATCH: Artemis II crew returns home, NASA shares Pacific splashdown video after 10-day mission in space

READ MORE➡️https://t.co/wVaI9aOL8Q

#ArtemisII #NASA #PacificSplashdown #SpaceMission #MoonMission #SpaceExploration #Space

https://t.co/xZiZJWMXJN",N
"I've been playing Minecraft for hours and I'm taking a break to stream and finish up the ZZZ event and pull for Nangong (Possibly).

And welcome home Artemis 2. That has nothing to do with this, but I did watch the return.

https://t.co/tUZyNoxk84
#pngtuber #Vtuber #smallstreamer",E
"Was one of the quickest fly around moon mission in history!
#ArtemisII @NASA",N
@CFairman83 Sounds like a cosmic joyride! Who knows what the Moon's been up to while we looking? 🌕🚀 #ArtemisII,N
Watch NASA's Artemis 2 astronauts return to Earth live online today (April 10) | Space https://t.co/2Fcjny9eGy,N
The Artemis 2 astronauts are back on earth after splashing down in the Pacific Ocean after a record setting journey around the moon. Welcome home!,N
@CFCWaneyn My name is AtlasFifeV. The Atlas V is an orbital launcher. My banner is the Artemis 2 crew. I have spaceflight references in my bio. I understand the concept of staging and separations. I am joking,
"artemis 2 is back
4 astronauts, 10 days, lunar orbit and back
no fatalities, no drama
this is just competence doing its thing
meanwhile elon is posting about mars
trump is posting about artemis
the next space race isn't USA vs china
it's elon vs everyone",N
It does appear as if the Artemis 2 has dropped into a stretch of ocean distinctly blue and flat.,N
"Context: https://t.co/2PwlMMs1Uh

#artemisII #artemis #space #science #NASA #breakingnews #moon #themoon #artemismission #artemismission2026",
@thereallorilove I just want to know why Canadian Maple Leaf is on the balloons when they only contributed less than 1% of the American Tax Dollars for the Artemis 2 mission. It's like a major slap in the face to the American (tax payer) People!,S
"Artemis II Astronauts Return Home: A Heroic Splashdown in the Pacific
https://t.co/92nvbFKWxd #ArtemisII #NASA #Splashdown #MoonMission #Orion #SpaceNews #WelcomeHome #ArtemisGeneration",N
"@TrumpWarRoom Congrats to the Artemis II crew on a flawless splashdown!   Reid, Victor, Christina, and Jeremy — true American heroes pushing us back toward the Moon and beyond. What an inspiring moment for the whole country and the world. Well done, NASA team!   #ArtemisII #MissionAccomplished",E
"#artemis 2 project cost is estimated 150B dollars.
Whopping 15000cr₹
Funding primarily comes from U.S. taxpayers via #NASA, with contributions from contractors like #Boeing and Lockheed Martin
#usa",S
"I'm hoping that person isn't American because between this and the science deniers/flat earthers looks like alot of children were left behind 😭😭😭😭😭

#artemisII #artemis #space #science #NASA #breakingnews #moon #themoon #artemismission #artemismission2026",
"@NASA From the far side of the Moon to home sweet Earth — congratulations to the entire Artemis II crew (Reid, Victor, Christina &amp; Jeremy)! This is what human dingenuity looks like. 🇺🇸🌍🚀”  
   #ArtemisII #NASA #SpaceExploration #ReturnToTheMoon #Astronauts",E
@JeremiahDJohns Artemis 2 landing and recovery,N
Artemis II’s record-breaking journey around the moon ends with dramatic splashdown https://t.co/272oMexGbY #ArtemisII,N
@Sujaulkarim786 @zone_astronomy Buddy have you not seen any of the Artemis 2 pictures ???,N
omg obsessed with artemis 2 x hange zoe fanart 😭,E
"The Artemis II astronauts have successfully returned to Earth after a nearly 10-day lunar flyby, splashing down in the Pacific Ocean.

#ArtemisII #SpaceExploration #LunarFlyby #NewsThisClick #AI https://t.co/jyf7iENdUh",N
"""Shot On iPhone"" Goes Intergalactic: Tim Cook Celebrates Artemis II Return
https://t.co/zZenkt7ejJ #ArtemisII #ShotOniPhone #TimCook #NASA #SpaceExploration #iPhone17ProMax #ThinkDifferent #LunarMission",N
Welcome Home @NASA's #ArtemisII crew,N
Please tell your audience what in the Sam Hill does Trump have to do with Artemis 2 going around the Moon,
"What an incredible page of History! 
I can't believe that I witnessed that!  ❤️🌎🚀🌕🚀🌎
 #ArtemisII",E
Welcome back Artemis 2 crew 🎉 Sorry I was napping 😭😭😭,E
@SkyNews Artemis 2 is a HOAX.  The Astro Nots exited the rocket before take off and the rocket landed in the ocean.,C
"@JohanLiebert_03 @NASA Hmm, I bet you must have had a pretty great time watching the launch of Artemis 2 from the Kennedy Space Center, didn't you? 😀😃😄",E
i’m gonna miss seeing the Artemis 2 crew everyday,E
"ARTEMIS &gt; What time is NASA's Artemis 2 splashdown today? Full schedule

https://t.co/ekKSUg4cIU",N
Absolutely nobody is saving us or holding us together more than Artemis 2!!! Well done!!! @NASA welcome home 🥹🥹❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,E
"@NASAArtemis Congratulations on a successful mission to the Moon! As a 10 year old, I tracked the similar Apollo 8 journey. I’m grateful for the 24/7 coverage that allowed this senior to feel that thrill again. The last 10 days have been a truly memorable experience! #ArtemisII",E
"After today, half the world will want to be a @NASA astronaut, including me.. #ArtemisII",E
i need that artemis 2 lego,E
"Rise 🥰
#Artemis2",E
@Chasten It was Artemis 2.,N
"Seeing the Artemis 2 mission and how the astronauts did a flyby and that was the best Nasa could do...

I am 100% convinced that the moon landing was a fake.",E
"@NASA Execution is everything. 10 days, 600,000+ miles, and a bullseye finish. This is the gold standard for high-stakes delivery. Welcome home. 🚀 #ArtemisII",N
"@TuckerCarlson Hey Qatarlson, why don't you talk about the amazing Artemis 2 mission, where our beloved astronauts (Reid being Jewish) undertook and accomplished a REMARKABLE MISSION. A lot more uplifting, encouraging and ""American"" than all your hate bashing.",E
tasteful girls going from watching the artemis 2 splashdown livestrem to sabchella livestream,N
@NASA Welcome home #ArtemisII crew ❤️,E
The fact that they calculated the splashdown point to within a MILE is beyond impressive. They sent humans further from Earth than they’ve ever been before and were able to predict where they’d land to within a mile. #ArtemisII,E
the astronauts will never know my name but every one who's involved in successfully carrying out this artemis 2 mission has irreversibly changed my life for the better,E
