text,Sentiment_label
the most debilitating thing in my life to this day i think is the fact that i come from a family where people just do not get excited about stuff. i would tell any relative about smth like artemis 2 and they would probs call it a stupid waste of time,E
"NO ONE farms aura like @NASA #ArtemisII

🫡🫡",E
"Grateful for this moment ♥️

Profound LOVE sharing

#Nasa #ArtemisII #Carroll",E
"@Marc_Topaz @Jonnyboy2100 @FloSpacenerd @NASA Laser comms are being tested on Artemis 2 so yes, chances are high for later missions.",N
"Aboard #Artemis 2 
With wars, bombings, and killings on this planet, it’s the best time to be the  farthest away from Earth as possible.

A small blue planet that our stupid “leaders” keep setting on fire.

#IranWar‌",N
"Today is 2 Months 1 Week (21) until Trump next birthday

Also day with 21 numerology
(7) + (4) + 2 + 0 + 2 + 6: 21
7 + 4 + 2 + 0 + 2 + 6: 21

Moon = 21
Artemis 2 = 21
Apollo = 21
Mars = 21
Astronaut =21
NASA = 21
etc.
https://t.co/iiWhwHPtTj

#Gematria #Numerology #LearnGematria",
"I don’t know what to think, but I HOPE…

The Artemis 2 empties its septic tank squarely upon the biggest shit stain the world has ever seen",
"NASA’s Artemis II mission has set a new milestone in human spaceflight, with its four astronauts reaching the farthest distance from Earth ever achieved by a human, surpassing Apollo 13’s record of 248,000 miles (400,000 km) set in 1970.

#ArtemisII

https://t.co/gIGJYp2i19",N
"""Your mission paves the way for America’s..."" Donald Trump speaks to Artemis II crew after breaking 55-year record!

#artemis2 #trump #djt #nasa #whitehouse

 https://t.co/PnUybkV82Y",N
The Artemis 2 Astronauts Are Now Farther From Earth Than Any Have Gone Before https://t.co/JPEUe7cDUQ via @Gizmodo,N
@elonmusk Was this take via telescope or Artemis 2 camera,
"I understand every single #astronaut on #artemisII is #GenX &amp; it shows. 

This is classic sh*t from my generation. We pulled this ""ignoring you"" stunt with our batsh*t crazy drunk Uncle since Christmas 1982. 
Well done guys. It's delicious to watch you play ""the mic is lava"" 😂🤣",E
Artemis 2 breaks humanity's all-time distance record during historic loop around the moon (video) https://t.co/FZbjxpySKB,N
Watch the NASA Artemis 2 crew's historic moon flyby https://t.co/BK881A1C3d via @YouTube,N
"17776 , artemis 2 , project hail mary . great time for space lovers like me",E
"@Dear_Men_Life @elonmusk Artemis 4 will be the mission they land on the moon, Artemis 2 only returns to earth now after its loop around the moon.",N
Today he’s commanding Artemis 2 mission to the moon 🌕.,
"Is it me or it’s our Zimbabwean thing to just want to know things 

The way l understand what’s happening with Artemis 2 and what is happening with the Iran and USA 🙌🙌🙌

I was laughing that this holiday l have spent more than 10 hours glued on Tv following this moon expedition,l now even know that this is Victor Glover speaking without even seeing the face 😂",
Artemis 2 astronauts fly around the moon in record-breaking lunar loop by NASA. The four Artemis 2 astronauts have now traveled farther from Earth than anyone in history. @CllLennox https://t.co/CQDSp5Cqge,N
"Now when I look up at the moon, when we all do. All I can think about is that we took love there, her face, every mark and scar held to memory by binding our heart to its details. #ArtemisII",E
This is really big stuff.' Trump hails NASA Artemis 2 astronauts after historic moon flyby feat https://t.co/i6bVhIJ9i0,N
"Artemis 2 astronauts' emotional message before losing contact with Earth

https://t.co/0UJAd5g4S2 https://t.co/0UJAd5g4S2",N
"@Manupiticul @NASAArtemis What do you think are the 13 Apollo missions before Apollo 11? And again what is the Artemis 2 mission doing and the Apollo 8 mission did? Oh right both did a lunar flyby/orbit, it's almost like it's easy to read and connect the dots.",N
"@elonmusk Huummm...I think this is the first time @elonmusk will talk about the Artemis 2, no?",
"And their first act: Memorializing Commander Reid's late Wife Carroll by naming a newly discovered moon crater after her. 

Bought me to tears watching live. A wonderful act of love and remembrance. It's bittersweet. RIP, Carroll Wiseman 

#ArtemisII #NASA",E
Shame that a dull piece of information about Artemis 2 has eclipsed anything interesting. What was the takeoff weight compared to 1st NASA Luna Orbit mission Apollo 8? What’s energy consumption of command module life support comparison?,S
@YusufAsunmogejo This is Artemis not Artemis 2,
Science News:  'This is really big stuff.' Trump hails NASA Artemis 2 astronauts after historic moon flyby feat  https://t.co/vDD4mB1wMc https://t.co/C2wMTY8sUh,N
@basedamericana reminder that this is from artemis 1 and not from artemis 2,
"People in America and Europe are showing excitement and interest in the Artemis 2 project, but Indians have never been this excited about ISRO’s projects.",N
"While #ArtemisII may have set a new record for the farthest humans have travelled from Earth, in my view, no mission will match the significance of #Apollo11 in 1969, when humanity first set foot on the Moon.

Here’s hoping we see many more such giant leaps in the years ahead.",E
"Video: Nutella jar photobombs Artemis II live stream

#nutella #artemisII #nasa #moon

https://t.co/PBM8mlOOCs",N
This is really big stuff.' Trump hails NASA Artemis 2 astronauts after historic moon flyby feat  https://t.co/UTg3TAMmNO,N
This is really big stuff.' Trump hails NASA Artemis 2 astronauts after historic moon flyby feat https://t.co/hYfjFFU9LR,
"""A Nutella-glas boldly going where no Nutella-glas has gone before!"" 

#Artemis2 #NASA #MOON",N
"@Gp_oluwapelumi @YahooNewsTopics NASA's Orion spacecraft (Artemis 2 mission) just reached 406,771 km from Earth—the farthest humans have ever traveled. That's like riding Japan's Shinkansen bullet train nonstop for 2 months! 🚀🌕",N
George McInerney finds this interesting  👍  'This is really big stuff.' Trump hails NASA Artemis 2 astronauts after historic moon flyby feat  https://t.co/B1cEJxiaTa,
"@megagoose11 He probably knows thats why wrote ""Artemis"" and not ""Artemis 2""",
"#ArtemisII #Earth #Moon
#Astronauts

The Artemis II astronauts are bound for Earth after the spacecraft reached its maximum distance from Earth during the lunar fly-by
 
Find out how far they travelled: https://t.co/N697zOQPUM",N
@pintleinjector Waiting for Artemis 2 images 👀,E
"Artemis 2 is the best thing that’s ever happened to humanity, because now whenever someone asks ""why are they only flying around the moon"" I immediately know who to block",E
"It's 2:30 in the morning.

I have things I need to be awake for in a few hours.

Why am I sitting here, making up wild theories as to why Artemis 2 astronauts have a jar of Nutella floating around their capsule?",E
"@NASA @grok nasa is right saying ""the artemis 2 crew are the first to see the far side with human eyes"" ?",
@thepowderguy1 Why didnt Artemis 2 crew walk on the moon?,
"Humans Orbiting The Moon': Artemis 2 Makes Historic Lunar Flyby During 40-Min Blackout | Video

#Artemis #Lunar #Flyby #Space #Rocket 

https://t.co/iLKj7Y9g2g",N
"Apollo orbited at 70 miles above the surface. Artemis 2 flew a much wider arc — 252,760 miles from Earth total distance traveled. Apollo never went that far from Earth because they went straight there, orbited close, and came back. Artemis swung out much farther on its trajectory. Different mission, different flight path, different record.",N
"Breaking News: The Artemis II space crew is now heading for home after completing a historic flyby of the Moon &amp; making a nearly 407,000 km trip. They are scheduled to return on Friday, April 10 (Saturday morning Singapore time). #ArtemisII #BreakingNews #NASA #SpaceExploration",N
"1 Moon, 2 ways: What Artemis-2 saw from far side and Chandrayaan-3 at South Pole

#Artemis2  #Chandrayaan3
https://t.co/hVhE1qSjXQ",N
@TeslaXplored @elonmusk @wholemars Yes now you learn that artemis 2 is different from artemis 1,
gua kalo jadi crew artemis 2 mau teriak love u to the moon and back (it's literally true) di live nasa,
"Artemis II Lunar Mission: NASA Crew Returns After Historic Moon Flyby

https://t.co/ZCh2DHahVZ

#ArtemisII #ArtemisIILunarMission #NASAMission #MoonFlyby #OrionSpacecraft #ReturnToMoon #NASAUpdates #LunarMission #SpaceNews  #ApolloVsArtemis #BreakingNews #technology #science",N
Proud of Artemis 2 💯💯💯,E
"Artemis II Crew Honors Reid Wiseman’s Late Wife by Naming Lunar Crater ‘Carroll’ (Watch Video) 

#ArtemisII #NASA #ReidWiseman 

https://t.co/VJLtapiLC1",N
"@naomirwolf It's not from the Artemis 2 mission.  It's from one of the many lunar orbiter missions, which about half the time image the far side of the moon during the new moon, when the far side is fully illuminated by the sun.",N
"Artemis 2 astronauts break record for travelling furthest from Earth
https://t.co/9pa6RTVjPL",N
I keep hearing that the Artemis 2 astronauts are further away from Earth than anyone has ever been. Didn't they land on the moon in 1969? Did they know a shortcut? #Artemis2,C
"I get more and more jealous that I will never know what it feels like to be out in space and looking at our world so high. 
#Nasa #space #artemisii",E
if they had sent the artemis 2 crew up to the moon when i was a kid i 100% would have written a letter to christina koch telling her she was my hero,E
"@koredemac11 @boy_director Just checked again and there’s no live video of Artemis 2 takeoff from earth to space. For a project as huge as that, and  considering a lot of people do not believe, a stream like that should be everywhere. 
Dont you think so?",S
"@BillWoo66472598 @adrianmkemp @NASAAdmin Apollo 8 orbited the Moon 10 times. So Artemis 2 is more than Apollo 7, but not quite an Apollo 8. More of an Apollo 13.",N
Wish there was live tracking map of the Artemis 2 mission.,S
"@historydefined Combine this with the Artemis 2 crew and you have a pretty good idea of what ""spaceman"" will have to look like. 

We need more food in space. 

Power is good. Environment is good.

But we need endless food too.

@grok Where do we stand with ""replicator"" tech?",
#Artemis2 have managed to annoy all the #FlatEarthers by showing a very round globe like Earth as it really is as well as the Dark Side Of The Moon which has no sign of #PinkFloyd or #NaziMoonBases or #ChineseBases. Conspiracy theorists have to think up new ones now.,E
"@terrikibiriti The Apollo missions circled the moon, but in a low orbit. Artemis 2 doesn’t have enough fuel to do a low orbit, so is orbiting at a higher altitude. This means that it’s a little further away at the furthest point than Apollo was.
its not much of a flex",N
