text,label
eliz883 It went like artemis 2! Nowhere up! rolling on the floor laughing rolling on the floor laughing Nasa is a lie,Conspiratorial
What are the chances Artemis 2 has HD super def cameras on board.,Neutral
Imagine the lovely silence they will hear when the artemis2 crew go to bed tonight after hearing vehicles and machines for a straight 10 days loudly crying face folded hands,Enthusiastic
"To have watched these four humans achieve history at unimaginable levels has been wonderful! NASA all those who made this possible deserve one heck of a refreshing beer. Ten of the most enjoyable days in decades, Welcome home ArtemisII",Enthusiastic
"chisomholic A simple research will make you less of a fool . Search on why they are orbiting the moon. There was Artemis 1 ,this current one is Artemis 2 which is orbiting and there will be Artemis 3 in 2028 for landing on the moon but okay",Neutral
Imagine losing your dslr memory card artemis2 artemisII,Enthusiastic
Science News: NASA just launched Artemis 2. What happens today could make or break the moon mission,Neutral
"The hatch just opened! Welcome home, guys! ArtemisII",Neutral
Artemis 2 Crew talks about what they saw far side of the moon,Neutral
Artemis 2 flight on April fools. Ross Coulthart was right. The reptilians do have a sense of humor.,Conspiratorial
"EARTHSET! God be with you, Artemis 2… see you in 40 minutes! NASA Artemis Space",Enthusiastic
ARTEMIS 2 LANDED SAFELY ARTEMIS II LANDED SAFELY FUCK YES,Enthusiastic
I have geeked out over the past 10 days watching NASA sending humans around the moon. But watching them come back tonight might have been as nervous as I've been in years! Great Job to everyone!! NASA ARTEMISII,Enthusiastic
"Eliz xoxo1 Sallymedd12 Kraytur3 Beautiful, so let's examine Artemis 2 together, where's all that fuel need for the journey kept? Did you ever think about that? Remember, they also need an equal amount of fuel to return back to earth. So do the math.",Conspiratorial
"I just know all four are looking forward to a hot shower, toilet and a cozy bed tonight. So proud and enjoy a joyous, reunion weekend Artemis II crew! rocket red heart full moon globe showing Americas ArtemisII Nasa NASAArtemis NASA",Enthusiastic
"This perspective is absolutely legendary! waxing crescent moon Most of us spend our lives looking UP at the eclipse, but the Artemis II crew is looking across at it from deep space. A literal ""once-in-a-civilization"" photo. 2026 is officially the year we conquered the view! rocket satellite ArtemisII Eclipse2026 NASA SpacePhotography PopBase",Enthusiastic
"YouTube 1/5 NASA's Artemis II mission has launched, marking the first crewed lunar mission in 54 years! Four astronauts are on a journey around the moon, a historic return to deep space travel. NASA ArtemisII SpaceExploration",Neutral
Tryna peak over their shoulder to see the pics they’re sending home grimacing face ArtemisII,Enthusiastic
"I’m getting so emotional over Artemis 2. Oh to be sentimental and excited about space again, young me would be so happy.",Enthusiastic
Artemis II: Splashdown confirmed. water wave rocket Safe return. Historic mission. The future of space exploration is here. full moon sparkles ArtemisII NASA HistoryMade BlastAerospace,Neutral
ArtemisII return to Houston upcoming on Nasa,Neutral
"Never seen such a mess about. Just the astronauts out, plonk them on a boat and take them to the ship and as for the craft just scoop it up and haul it back in. ArtemisII Integrity NASA Space ReEntry",Critical/Skeptical
CEOofFuggy Artemis 2 is a test flight,Neutral
i will flood everyone w/ amazing project hail mary bear w me this + artemis 2 is my barbenheimer,Enthusiastic
Artemis2....home! NASA,Neutral
NASA launched Artemis II today — the first crewed mission around the Moon in over 50 years — on April 1. Choosing April Fools’ Day for this historic event has sparked curiosity and speculation. Coincidence or something more? ArtemisII NASA MoonMission,Conspiratorial
"Danjo934 HeathMickle BladeoftheS Ignore him, a stroll through his timeline is a racist sewer He loves Lucy Connelly, Adam the Essex pub barman thinks that Artemis 2 was fake",Conspiratorial
"A historic ""Great Voyage"" has begun! rocket So proud of these four incredible astronauts. May your journey to the moon be safe and filled with wonder. Ad Astra! We are with you every step of the way. full moon dizzy Artemis2 MoonMission NASAARTEMISll",Enthusiastic
grok where did Artemis 2 land,Neutral
"The flyby was everything, and more. All of it, I was rivetted. From naming a crater Carroll, the group hugs, the detailed descriptions to the Nutella. All of it. The ArtemisII crew are wonderful and the NASA Space nerds and they're worldwide partners are magic! Thankyou x",Enthusiastic
welcome home artemis 2 !! heart hands,Enthusiastic
"The photos from Artemis 2 as they round the dark side of the moon are striking! What beautiful shots of Earth juxtaposed behind the moon, and many others.",Enthusiastic
"Congrats on NASA Artemis2 for lifting off this evening. Why are we orbiting the moon not landing on the moon, if we're already at the moon? NASA ARTEMIS2 Space Moon",Enthusiastic
"so the moon landing was fake, NASA in Hebrew means to deceive. Yah Artemis 2 is a hoax. There’s no limits to being fooled it seems. Every institution is drip feeding the masses whatever. Chronicles of dissent are all scripted.",Conspiratorial
Amateur hour with the ArtemisII collar and raft sheesh,Critical/Skeptical
Not the Artemis 2 crew making me cry again during their live conference in Houston Gosh I love these humans,Enthusiastic
"CBSLosAngeles Excellent coverage of the Artemis 2 landing, adding your knowledge of the helicopter tracks and good explanations but deferring to NASA during official announcements. More please!",Enthusiastic
"It feels SO weird that the SPACE PROGRAM has been part of ""history""! Congrats to the Artemis 2 crew-- best of luck!",Enthusiastic
"WATCH | NASA launched its ArtemisII mission, the first crewed lunar flyby in more than 50 years. Four astronauts, three Americans and one Canadian, were lifted off from Florida's KennedySpaceCenter at approximately 6:35 pm local time. More details:",Neutral
What are we supposed to do now that this season of Artemis is over? ArtemisII,Enthusiastic
"GBNEWS benleo444 Just watched Ben’s video. It was lovely to see Ben with his boy Jude watching the lift off together, quite emotional smiling face with hearts …and some great moments interviewing locals watching in Florida rocket sparkles United States Artemis2 GBNews",Enthusiastic
How much will the Artemis 2 crew be younger than the rest of us once they get back to earth?,Neutral
Rise and shine Artemis 2. sunrise,Enthusiastic
"""A Nutella-glas boldly going where no Nutella-glas has gone before!"" Artemis2 NASA MOON",Neutral
"NASA is making history again. Artemis 2 proves humanity is ready for the next step. As realDonaldTrump said: “This time, we’re building the foundation for Mars.” rocket space historical moon",Neutral
Wasn't born for the Apollo launch but was born to see Artemis2 launch. Thank you NASA Marshall and God speed Artemis 2!,Enthusiastic
"Serious question about Artemis 2.. why do we not have a live camera feed from the rocket? They don’t even have one on the big screen in the control center. Surly there is a way, right?",Neutral
"GatoEnInternet Kai, stupid request of mine... you should draw Apollo and Artemis of yours as astronaut... to reference the Apollo 8 and Artemis 2. (Sorry im obsessed with astrology hahahah)",Neutral
NEWS 2: NASA’s Artemis II astronauts just nailed a fiery reentry and splashed down in the Pacific — the farthest any humans have traveled in decades. Moon dreams are alive! rocket full moon Who’s ready for Artemis III? ArtemisII MoonMission,Neutral
My entire timeline is filled with Artemis 2 launch.,Neutral
The estimated direct cost for NASA's Artemis 2 mission—the first crewed lunar flyby—is about 4.2 billion dollars. This per-launch figure from the NASA Inspector General covers the Space Launch System rocket and Orion spacecraft operations. The full Artemis program has totaled roughly 93 billion dollars through 2025.,Neutral
"Currently tracking the Artemis 2 Orion spacecraft Integrity with the 11"" telescope! ICPS makes a guest appearance too!",Enthusiastic
"Matthew 5:16: ""In the same way, let your light shine before others, so that they may see your good works and give glory to your Father who is in heaven"" By sharing the Gospel, Victor's light shone from the farthest point humanity has ever been to the world. ArtemisII",Neutral
Can't wait for nasa to drop the earth rise pic!!!!! artemis2 moon,Enthusiastic
"Orion spacecraft, carrying Artemis II astronauts, touches down on Earth in Pacific splashdown OrionSpacecraft ArtemisII NASA",Neutral
NASA ArtemisII Can you explain how voyager can send signals from 50yrs in the future but you lose signal from behind the moon?,Critical/Skeptical
